Id._Empresa,Razón_Social,CIF,Domicilio,Id_Municipio_INE,Municipio,Población,Provincia,País,Código_Postal,Teléfono,Teléfono,Fax,Web,Email,CNAE,Descripción_actividad,Área_principal,Actividad_1,Actividad_2,Actividad_3,Actividad_4,Actividad_5,Actividad_6,Facturación_2019,Inversión_2019,Inversión_2020,Nº_empleados,Capital
417116,"COMERCIALIZACIÓN MATERIAL ELÉCTRICO EXTREMEÑO, S.L.",B10161727,"Saguino Michel, 19 Bajo",0377,Cáceres,,Cáceres,España,10005,927224520,,927210139,www.comelexsl.com,gerencia@comelexsl.com,4752,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,1.89,,,9,0.15
417117,"SANEAMIENTOS GOZALO, S.L.",B09356171,"Avda. Derechos Humanos, 57-59",0597,Burgos,,Burgos,España,09007,947470770,,947470701,www.saneamientosgozalo.com,comercial@saneamientosgozalo.com,4673,Distribución de materiales de construcción y fontanería.,Distribución,Distribución fontanería y climatización,,,,,,5.35,0.02,,12,1.121
417118,"VALLIZÁN, S.L.",B09329863,"Ctra. Madrid-Irún, km 171",1519,Gumiel de Izán,,Burgos,España,09370,947544160,,947525764,www.vallizan.com,vallizan@vallizan.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.42,,,5,0.361
417120,"MATERIALES DE CONSTRUCCIÓN CALA D'OR KM 1,5, S.L.",B07843667,"CTRA CALONGE-CALA D''OR, KM. 1,5",0579,Santanyí,,"Balears, Illes",España,07660,971658121,,971643425,,macodor@bigmat.es,4673,Mayorista de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,4.85,,,22,0.003
417121,"MATERIALS DE CONSTRUCCIO BALAGUER, S.L.",B07833338,"GUADIANA,16 - POLIGONO SON FUSTER",0407,Palma,,"Balears, Illes",España,07009,971470969,,971477142,www.balaguersl.com,balaguer@balaguersl.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,,,,,
417122,"ROIG CLADERA, S.L.",B07807076,"AMADEO, 4",0064,Artà,,"Balears, Illes",España,07570,971836259,,971836259,,roigcladera@hotmail.es,4673,Fabricante de baldosas y distribuidora de materiales de construcción.,Distribución,Azulejos y pavimentos,Distribución multiproducto,,,,,1.34,0.01,,7,0.229
417127,"COMERCIAL ELÉCTRICA DE LOS BARROS, S.L.",B06161954,"FRAY ALONSO CABEZAS, 14",0114,Almendralejo,,Badajoz,España,06200,924670629,,924670632,,coelba@coelba.net,4690,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,1.76,,,5,0.132
417132,"SYNCRONOVA , S.L.",B04110888,"San Rafael, 12 - P.I. San Rafael",0524,Huércal de Almería,,Almería,España,04230,950140611,,950140791,www.grupolaminex.com,almeria@grupolaminex.com,4672,Distribución de perfiles de aluminio.,Distribución,Distribución carpintería metálica,,,,,,,,,,
417140,"TOSANTO, S.L. ",B03122579,"Ctra. Aspe-Novelda, Km 5,300",0937,Novelda,,Alicante/Alacant,España,03660,965601036,,965604166,www.tosanto.com,tosanto@grupobdb.com,4673,Venta de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.3,,,,
417149,"MATERIALES ELÉCTRICOS ALCORCÓN, S.A.",A79810156,"Aurora Boreal, 1 - Pol. Ind. San José de Valderas II",0745,Leganés,,Madrid,España,28918,916121361,,916108610,www.mealsa.es,,4690,Venta de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,3.61,,,18,0.174
417154,"SUMINISTRES ELECTRICS PER MANTENIMENTS, S.A.",A61844502,"RAIMON CASELLES, 14",1878,Sabadell,,Barcelona,España,08205,937207450,,937112916,,valles@sesaelec.com,4652,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,6.28,,,8,0.06
417165,"SUMINISTROS ALARTE, S.A.",A58484858,"MARE DE DEU DE MONTSERRAT, 81",2634,Sant Vicenç dels Horts,,Barcelona,España,08620,936564361,,936566312,www.sumalarte.com,sumalarte@sumalarte.com,4652,Distribución de material eléctrico y fontanería.,Distribución,Distribución material eléctrico,,,,,,,,,,
417166,"HERMANOS RAMBLA, S.A.",A58361379,"INDUSTRIA, 74",0193,Barcelona,,Barcelona,España,08025,934588281,,934587773,www.hermanosrambla.es,info@hermanosrambla.es,4673,Distribución de materiales de construcció.,Distribución,Distribución multiproducto,,,,,,1.81,0.03,,9,0.224
417183,"BOLMA, S.A.",A28962538,"CAMINO AMBROZ, S/N-PARCELA 10",0796,Madrid,,Madrid,España,28032,913131750,,916214211,,bolma@bigmat.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,3.36,0.06,,14,0.06
417184,"ELECTRODO, S.A.",A28882256,"Enrique Larreta, 6",1945,Segovia,,Segovia,España,40006,921428605,,921423277,www.electrodo.net,electrodo@telefonica.net,4669,Distribución de material eléctrico e instalaciones eléctricas.,Distribución,Distribución material eléctrico,,,,,,0.81,,,6,0.06
417206,"MATERIALES DE CONSTRUCCION AIALA, S.A.",A01051051,"P.I. Aldayturriaga, s/n",0029,Amurrio,,Araba/Álava,España,01470,945891141,,945393009,www.mcaiala.com,aiala@mcaiala.com,4673,Distribución de materiales de construcción en general.,Distribución,Distribución multiproducto,,,,,,0.88,,,,
417213,"COMERCIAL FONT GALLART, S.L.",B43523018,"Ctra. de Alcolea, Km. 870,6",1233,Reus,,Tarragona,España,43206,977323500,,977312984,,fontgallart@bigmat.es,4673,Distribucion materiales de construccion,Distribución,Distribución multiproducto,,,,,,3.88,,,4,0.03
417214,"MACOCERSA, S.L.",B61270039,"Canal, 12-20",2188,Sant Joan de Vilatorrada,,Barcelona,España,08250,938751572,,838751511,macocersa.com,macocersa@gmail.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.5,,,3,0.063
417218,"SUMINISTROS LAR, S.A. (BRICOLAR)",A15037351,"LUGAR XALLAS, 28",0238,Cee,,"Coruña, A",España,15270,981708802,,981708869,www.larcee.com,info@larcee.com,4673,Almacén de materiales de construcción y electrodomésticos.,Distribución,Distribución ferretería / industriales,Distribución bricolaje,,,,,1.96,,,11,0.09
417219,"SUMINISTROS ELÉCTRICOS VIRA, S.A.",A08431140,"GRAN SANT ANDREU, 227-229",0193,Barcelona,,Barcelona,España,08030,933450520,,933464240,www.sumivira.com,vira@sumivira.com,4662,Distribución de material eléctrico,Distribución,Distribución material eléctrico,,,,,,1.64,,,8,0.325
417220,"SUBMINISTRES ELECTRICS I SANITARIS ABC VILAFRANCA, S.L.",B61311122,"GERMANOR, 44-BAJOS",3054,Vilafranca del Penedès,,Barcelona,España,08720,938900044,,938901696,www.abcgrup.com,abcvilafranca@abcgrup.com,4690,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,0.97,,,5,0.036
417224,"EMILI MACIA OLLER, S.L.",B58860131,"Avda. CASTELL DE MONTBUI, 17",2107,Sant Feliu de Codines,,Barcelona,España,08182,938660947,,938660800,,emofrancesc@telefonica.net,4673,Distribución materiales de construcción,Distribución,Distribución multiproducto,,,,,,0.65,,,5,0.091
417225,"COMERCIAL BONILLA, S.A.",A28337962,P.I. CARRALERO-NAVE 17,0800,Majadahonda,,Madrid,España,28220,916394711,,916394850,www.cbonilla.com,infor@cbonilla.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.41,,,5,
417226,"CEMENTOS HIDALGO, S.L.",B06194674,"Avda. Vía de la PLata, s/n",0830,Mérida,,Badajoz,España,06800,924319161,,924314056,www.cementoshidalgo.com,cementoshidalgo@cementoshidalgo.com,0146,Distribución y transporte mayorista de cemento.,Distribución,Otros distribuidores especializados,,,,,,3.3,0.64,,11,0.007
417227,"CEF ALMACÉN MATERIAL ELÉCTRICO, S.A.",A29742889,"Avda. Virgen del Rocío, s/n  - CC La Colonia - Local 34-36",0691,Marbella,San Pedro de Alcántara,Málaga,España,29670,952906587,,952818317,cefltd.com,info@cefltd.com,4674,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,21.97,,,111,1.238
417238,"ARAMBURU GUZMÁN, S.L.",B91152280,"Lonja, 9  - Parque Industrial de Servicios Aljarafe",0592,Mairena del Aljarafe,,Sevilla,España,41927,954186900,,954183350,www.aramburuguzman.com,info@aramburuguzman.com,4674,"Distribución de fontanería, saneamientos y obra civil.",Distribución,Distribución fontanería y climatización,,,,,,24.16,0.09,,82,1.5
417244,"ARTÍCULOS ELÉCTRICOS, S.L.",B45402757,"P.I. JESSICA, NAVES 6, 7 Y 8",0699,Gerindote,,Toledo,España,45518,925770223,,925771131,www.artelec.es,comercial@artelec.es,4669,Distribución de material eléctrico industrial.,Distribución,Distribución material eléctrico,,,,,,2.28,0.1,,5,0.03
417271,"CHAPAS TURIA, S.L.",B46119277,"Doctor Fléming, 21",0057,Alaquàs,,Valencia/València,España,46970,961500900,,961514578,,chapasturia@telefonica.net,4673,Distribución de maderas.,Distribución,Distribución maderas,,,,,,0.9,,,4,0.036
417273,"AMIDATA, S.A.",A78913993,"Avda. De Europa, 19  - Edificio 3 - 2ª Planta",1150,Pozuelo de Alarcón,,Madrid,España,28224,902100711,,902100611,www.es.rs-online.com,pedidos@rs-components.com,4791,"Distribución de componentes electrónicos, eléctricos e industriales.",Distribución,Distribución material eléctrico,,,,,,53.44,,,78,0.62
417281,"VILLAR MATERIALES DE CONSTRUCCIÓN, S.A.",A26101824,"Las Cañas, 5 - P.I. Cantabria II",0892,Logroño,,"Rioja, La",España,26009,941200452,,941207325,www.villarmc.es,info@villarmc.es,4673,Distribución multiproducto de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,8.62,,,9,0.06
417284,"MASGUAIT, S.L.",B07693021,"de Palma, 2-4",0131,Campos,,"Balears, Illes",España,07630,971652432,,971652432,www.masguait.com,info@masguait.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.18,0.06,,10,0.06
417291,"TRANLUZ, S.L.",B41277229,"ORO, 2",0917,Sevilla,,Sevilla,España,41007,954367290,,954356773,www.tranluz.com,,4652,Distribución de máquinas y herramientas para montadores eléctricos.,Distribución,Distribución y alquiler de maquinaria,,,,,,5.9,,,34,
417306,"MADERAS SANTANA, S.L.",B38045688,"Urbanización El Jardín, 5",0393,Santa Úrsula,,Santa Cruz de Tenerife,España,38390,922302420,,922301822,www.grupo-santana.com,maderas@grupo-santana.com,4673,"Comercialización de maderas, derivados y cocinas.",Distribución,Distribución maderas,,,,,,7.78,0.03,,75,2.371
417318,"ELECTROSÓN TELECOMUNICACIÓN, S.A.",A81219487,"Electricistas, 1 - P.I. Pinares Llanos",1816,Villaviciosa de Odón,,Madrid,España,28670,916163963,,916162275,www.electrosonteleco.com,info@electrosonteleco.com,4652,Distribución de materiales de telecomunicaciones.,Distribución,Distribución material eléctrico,,,,,,68.26,1.53,,212,0.105
417320,"TORVISCO ZONA CENTRO, S.L.",B81212607,"P.I. Los Gallegos - C/ Urogallo, 9 ",0587,Fuenlabrada,,Madrid,España,28940,916424420,,916420779,www.torviscogroup.com,info@torviscocentro.com,4673,"Distribución de calefacción, fontanería y muebles de baño.",Distribución,Distribución fontanería y climatización,,,,,,4.09,,,24,0.006
417332,"MOSAICOS ALONSO BM, S.L.",B24699118,"Ctra. VALLADOLID, S/N VALDELAFUENTE",1759,Valdefresno,,León,España,24227,987209060,,987259919,www.mosaicosalonso.com,malonso@mosaicosalonso.com,4673,Distribuidora de materiales de construcción.,Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,2.5,,,12,1.6
417357,"HIJOS DE JUSTO, S.L.",B05113212,"Ctra. BURGOHONDO, KM. 3,200",0198,Ávila,,Ávila,España,05003,920211678,,920228924,www.hijosdejusto.es,ventas@hijosdejusto.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,,,,,
417374,"ALMACENES TAMARAN, S.L.",B35470277,"Los Algarrobos, 9 C - P.I. Arrinaga",0022,Agüimes,,"Palmas, Las",España,35118,928182224,,928188010,,apulido@atamaran.es,4672,Comercialización de hierro.,Distribución,Distribución hierros,,,,,,10.95,,,13,0.243
417380,"ELECTRISOL CANARIAS, S.L.",B35457373,"ESCOTILLA, 30-32",0043,Arrecife,,"Palmas, Las",España,35500,928801440,,928810673,,info@electrisolcanarias.com,4647,Distribuidor de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,1.75,,,13,0.968
417406,"FUSTES ESTEBA, S.A.",A17014804,"SANT FELIU DE GUIXOLS, 20",0792,Girona,,Girona,España,17004,972205350,,972214576,www.esteba.com,info@fupicsa.com,4673,"Distribución de maderas, bricolaje y ferretería.",Distribución,Distribución maderas,,,,,,,,,,
417417,"MATERIALES DE CONSTRUCCIÓN FERNANDO MORENO, S.L.",B29803582,"Las Medranas, 135",0691,Marbella,San Pedro de Alcántara,Málaga,España,29670,952780006,,952782962,www.fernandomoreno.es,info@fernandomoreno.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,5.17,0.02,,17,1.022
417420,"HIERROS J. OLMOS, S.A.",A30601553,"P.I. Los Pinos, s/n",0389,Torres de Cotillas (Las),,Murcia,España,30565,968628903,,968628898,www.jolmos.es,jolmos@jolmos.es,4672,Distribución de hierro y acero.,Distribución,Distribución hierros,,,,,,23.1,,,29,0.072
417421,"ELECTRO MERIDIONAL, S.A. (EMESA)",A11397627,"Ctra. E-15, N-340. P.K. 112-Urbanización Los Álamos II",0086,Barrios (Los),,Cádiz,España,11370,956678555,,956677571,www.electromeridional.com,info@electromeridional.com,4652,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,3.77,,,8,0.25
417422,"ACEROS URS, S.A.",A78595253,"La Forja, 20 ",3015,Viladecans,,Barcelona,España,08840,936357050,,936357051,www.acerosurssa.es,comercial@acerosurssa.es,4672,Compra-venta de chapas de acero especiales.,Distribución,Distribución hierros,,,,,,7.91,,,19,1.623
417427,"HIERROS ISAGA, S.A.",A41780859,"Ctra. N-IV, km 556",0384,Dos Hermanas,,Sevilla,España,41700,955675566,,955665769,www.isaga.es,hierros.isaga@isaga.es,4672,Distribución de hierros.,Distribución,Distribución hierros,,,,,,10.7,0.06,,18,2.806
417445,"GEYSERMARKT, S.L.",B41741067,"Ctra. de Marchena-Écija-Jerez, 364 km 34,88",0606,Marchena,,Sevilla,España,41620,954129270,,954122901,www.geysermarkt.es,geysermarkt@geysermarkt.es,4673,"Producción de tuberías, marcos, pozos y piezas especiales. ",Distribución,Prefabricados de hormigón,Otros distribuidores especializados,,,,,5.99,0.03,,25,5.046
417477,"AÑOS LUZ ILUMINACIÓN DE VANGUARDIA, S.L.",B79274908,"Pso. de la Castellana, 82",0796,Madrid,,Madrid,España,28046,915642290,,915610494,www.anosluziluminacion.com,anosluz@anosluziluminacion.com,4652,Venta de material de iluminación decorativa.,Distribución,Distribución material eléctrico,,,,,,6.2,,,35,0.036
417503,"AISLAMIENTOS ISOLAIS, S.L.",B23215247,"P.I. OLIVARS. MANCHA REAL, S/N",0503,Jaén,,Jaén,España,23009,953280246,,953280246,www.isolais.es,info@isolais.es,4673,Distribución de materiales de construcción y aislamientos.,Distribución,Distribución multiproducto,,,,,,4.46,,,16,0.012
417504,"SUMINISTROS Y AUTOMATISMOS SIP LASER, S.A.",A46412748,"Gonzalo Viñes, 4",1458,Xàtiva,,Valencia/València,España,46800,962275132,,962274563,www.grupoperis.com,siplaser@grupoperis.com,4652,Venta de componentes eléctricos y automatismos industriales.,Distribución,Distribución material eléctrico,,,,,,2.07,,,8,0.073
417506,"SUMINISTROS ELÉCTRICOS JARAMA, S.L.",B80011729,"Trav. de Villa Esther, 1-3 ",0091,Algete,,Madrid,España,28110,916280660,,916280587,www.grupo-jarama.com,info.algete@grupo-jarama.com,4674,Venta de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,13.14,0.45,,37,0.05
417520,"MADERAS SAN PASCUAL, S.L.",B59979047,"Ciudad de Asunción, 28",0193,Barcelona,,Barcelona,España,08030,933113823,,933113812,www.maderassanpascual.com,info@maderassanpascual.com,4673,Venta al por mayor de maderas y ferretería.,Distribución,Distribución maderas,,,,,,10,,,16,0.012
417528,"SANEAMIENTOS PUYA, S.L.",B29565678,"Lorenzo Morito, 1  - Urbanización Gamonal",0691,Marbella,San Pedro de Alcántara,Málaga,España,29670,952783540,,952799681,www.puya.es,puya@puya.es,4673,"Distribuidor de materiales de construcción, fontanería, baños y cocinas ",Distribución,Distribución multiproducto,,,,,,17.36,0.23,,61,0.876
417534,"HERMANOS PALLICER PONS, S.A.",A07145543,"COMELLAR FUNDO, S/N",0624,Son Servera,,"Balears, Illes",España,07550,971567082,,971817091,,pallicer@masobra.es,4673,Distribución de materiales de construcción y maquinaria.,Distribución,Distribución multiproducto,,,,,,1.02,,,7,0.06
417537,"PLATA HERMANOS 94, S.L.",B60735859,"Avda. Bertrán i Guell, 6",0898,Gavà,,Barcelona,España,08850,936383700,,936381863,www.platah.com,lydiaplata@platah.com,4675,Distribución de pinturas y barnices.,Distribución,Distribución pinturas y productos químicos,,,,,,7.27,,,37,0.061
417553,"MOLINA GENCO, S.A.",A11903119,"MUELLE CAÑONERO DATO, 29",0013,Ceuta,,Ceuta,España,51001,956501020,,956502808,www.mogesa.es,genco@mogesa.es,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,0.04,,,5,0.361
417558,"HIERROS VARELA URBIETA, S.L.",B70307624,P.I. Bertoa - Parcela H-21/22,0196,Carballo,,"Coruña, A",España,15105,981700700,,981704681,www.hvu.es,hierrosvarelaurbieta@hvu.es,4672,Distribución de hierros.,Distribución,Distribución hierros,,,,,,15.35,0.03,,51,0.591
417562,"HIERROS FUERTEVENTURA, S.A.",A35090885,"Ctra. PTO. ROSARIO-CORRALEJOS,KM. 3",0173,Puerto del Rosario,,"Palmas, Las",España,35612,928851162,,928851754,,,4672,Distribución de hierros y mallazos para construcción.,Distribución,Distribución hierros,,,,,,2.5,,,,0.061
417571,"SANEAMIENTOS FERRER, S.L.",B03077203,"Ctra. VALENCIA, KM. 1",0633,Dénia,,Alicante/Alacant,España,03700,965785490,,965785311,www.saneamientosferrer.com,info@saneamientosferrer.com,4673,Distribución de pavimentos y fontanería.,Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,2.6,,,14,0.09
417578,"PREFABRICADOS IBIZA, S.A. (PREFISA)",A07065519,"Avda. de Sant Joan de Labritja, 1 ",0260,Eivissa,,"Balears, Illes",España,07800,971312613,,971316553,,matconsa@wanadoo.es,2361,Fabricante de prefabricados de hormigón y comercializadora de hierros.,Distribución,Prefabricados de hormigón,Distribución multiproducto,,,,,,0.27,,1,0.076
417581,"DMIGUEL DISTRIBUCIÓN ACTIVA MULTISECTORIAL, S.L.",B26262709,"Avda. Aragón, 11",0892,Logroño,,"Rioja, La",España,26006,941232199,,941246205,www.dmiguel.net,info@dmiguel.net,4652,Distribución de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,2.57,0.11,,15,0.48
417594,"LUCAS, S.L.",B15027121,"Avda. DE SAN MARCOS, 95",0780,Santiago de Compostela,,"Coruña, A",España,15890,981580153,,981573449,www.lucassl.com,,4673,Venta de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,2.3,,,,
417615,"FUSTES EST, S.A.",A58193418,"Ctra. Nacional II, km 676,6",1555,Palafolls,,Barcelona,España,08389,937620226,,937620437,www.esteba.com,info@esteba.com,4673,Distribución de maderas y bricolaje.,Distribución,Distribución maderas,,,,,,10.78,0.02,,37,0.24
417629,"JOSÉ OTERO, S.A.",A15032709,"General Pardiñas, 13",0780,Santiago de Compostela,,"Coruña, A",España,15701,981569230,,981819334,,sjotero@sjotero.com,4673,Distribución de azulejos.,Distribución,"Distribución azulejos, sanitarios y grifería",,,,,,4.28,0.04,,20,0.24
417658,"ALMACENES PEDROUZO, S.A.",A15144918,"SOL, 33",0196,Carballo,,"Coruña, A",España,15100,981701711,,981703609,,pedrouzo@jmpedrouzo.com,4673,Distribución de materiales de construcción.,Distribución,Distribución multiproducto,,,,,,4.72,,,19,0.06
417682,"GUARCONSA, S.A.",A78875499,"Rafael Calvo, 3-4",0796,Madrid,,Madrid,España,28010,914472500,,915939263,www.guarconsa.net,comercial@guarconsa.com,4669,Distribución y almacenaje de material eléctrico.,Distribución,Distribución material eléctrico,,,,,,36.96,,,47,0.301
